applicant_id,predicted_prob,actual_default,decision,requires_adverse_action,reason_codes
895,0.0027663642275907,0,Approved,False,
896,0.0407275228721198,0,Approved,False,
897,0.0349150767332591,0,Approved,False,
898,0.0008908015030224,0,Approved,False,
899,0.0086316025666815,0,Approved,False,
900,0.0037454504678274,0,Approved,False,
901,0.4241863681674352,0,Approved - Unfavorable Terms,True,Insufficient SBA Guarantee Coverage | Insufficient Loan Term Length | Loan Amount Outside Acceptable Range
902,0.3984884458720192,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Industry Sector Risk (Healthcare) | Geographic Risk Factor (Wisconsin)
903,0.017084878007339,0,Approved,False,
904,0.0224598005747818,0,Approved,False,
905,0.0267132709152389,0,Approved,False,
906,0.1056820231846863,0,Approved,False,
907,0.6173323615896403,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
908,0.0099523109531456,0,Approved,False,
909,0.8822952666597875,0,Denied,True,Insufficient Loan Term Length | Early-Stage Business Risk | Elevated Interest Rate Risk
910,0.9685329122611138,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
911,0.0069739003181068,0,Approved,False,
912,0.664283742485089,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
913,0.257042907822601,0,Approved,False,
914,0.0086708610138991,0,Approved,False,
915,0.0013511660575646,0,Approved,False,
916,0.0885291833937437,0,Approved,False,
917,0.0277858536137349,0,Approved,False,
918,0.1002948247032534,0,Approved,False,
919,0.9881195487401814,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
920,0.985393890771888,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
921,0.0813097958438628,0,Approved,False,
922,0.7732531290519307,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
923,0.982523660349566,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
924,0.4330300402379458,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Industry Sector Risk (Healthcare)
925,0.9643240684370844,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
926,0.0114545943031913,0,Approved,False,
927,0.9630178511290244,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Industry Sector Risk (Healthcare)
928,0.0019546839211116,0,Approved,False,
929,0.0425787981237952,0,Approved,False,
930,0.0142650571801371,0,Approved,False,
931,0.3295692463718012,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Industry Sector Risk (Healthcare)
932,0.0047050373860204,0,Approved,False,
933,0.0629221505356573,0,Approved,False,
934,0.0489433750181198,0,Approved,False,
935,0.0325101610951728,0,Approved,False,
936,0.1226897887719639,0,Approved,False,
937,0.1897985720265284,0,Approved,False,
938,0.01202805400572,0,Approved,False,
939,0.0115965520075788,0,Approved,False,
940,0.0191463610178912,0,Approved,False,
941,0.3252926793468694,0,Approved - Unfavorable Terms,True,Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range | Elevated Interest Rate Risk
942,0.9867849750854714,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Florida)
943,0.0130540240372725,0,Approved,False,
944,0.049781968142622,0,Approved,False,
945,0.0452727019224273,0,Approved,False,
946,0.3282671095094832,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Elevated Interest Rate Risk
947,0.992485476904055,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
948,0.948344440917034,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
949,0.9617916392912026,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
950,0.0182160701207078,0,Approved,False,
951,0.0510757790873571,0,Approved,False,
952,0.0208089775026355,0,Approved,False,
953,0.965941693679762,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
954,0.0046858427264466,0,Approved,False,
955,0.0012734518807124,0,Approved,False,
956,0.0671650500310848,0,Approved,False,
957,0.9774108936035348,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Establishment Risk Factor
958,0.0381790057583443,0,Approved,False,
959,0.1247257751115557,0,Approved,False,
960,0.0112684323317321,0,Approved,False,
961,0.0409540641685183,0,Approved,False,
962,0.512117311668727,0,Denied,True,Elevated Interest Rate Risk | Geographic Risk Factor (Florida) | Business Maturity Profile
963,0.5246858293987953,0,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (New York) | Elevated Interest Rate Risk
964,0.2800227373044199,0,Approved,False,
965,0.0388237255401902,0,Approved,False,
966,0.2336457303277245,0,Approved,False,
967,0.0012663105354637,0,Approved,False,
968,0.0149961236197299,0,Approved,False,
969,0.0121505406962408,0,Approved,False,
970,0.0246688743420767,0,Approved,False,
971,0.8869246336282508,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Establishment Risk Factor
972,0.0211329196311145,0,Approved,False,
973,0.0012324276858889,0,Approved,False,
974,0.2042393706290049,0,Approved,False,
975,0.0161963262849824,0,Approved,False,
976,0.0288166306317978,0,Approved,False,
977,0.8128547118878126,0,Denied,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Elevated Interest Rate Risk
978,0.0124616041429973,0,Approved,False,
979,0.9348286780494836,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
980,0.5077867174868032,0,Denied,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
981,0.0381541824347761,0,Approved,False,
982,0.0044412059372894,0,Approved,False,
983,0.2826497099275141,0,Approved,False,
984,0.1947046124129677,0,Approved,False,
985,0.026245978907839,0,Approved,False,
986,0.09822279055213,0,Approved,False,
987,0.036040255001563,0,Approved,False,
988,0.2505034198205763,0,Approved,False,
989,0.0769525435597272,0,Approved,False,
990,0.0074909418284613,0,Approved,False,
991,0.1443080614312569,0,Approved,False,
992,0.0604293172851074,0,Approved,False,
993,0.009352680758484,0,Approved,False,
994,0.0083968100330605,0,Approved,False,
995,0.0101266766821095,0,Approved,False,
996,0.0284436873738899,0,Approved,False,
997,0.0109158776737413,0,Approved,False,
998,0.6232382995389343,1,Denied,True,Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk | Loan Amount Outside Acceptable Range
999,0.0084752662576819,0,Approved,False,
1000,0.979841505465403,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1001,0.899601403081929,0,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (Florida) | Industry Sector Risk (Transportation)
1002,0.0316097343406095,0,Approved,False,
1003,0.0859762477215414,0,Approved,False,
1004,0.0372601677762153,0,Approved,False,
1005,0.9705573631021956,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1006,0.0354935879783609,0,Approved,False,
1007,0.0085588640480218,0,Approved,False,
1008,0.9209396976578664,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
1009,0.3138822787783236,0,Approved - Unfavorable Terms,True,Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Florida) | Loan Amount Outside Acceptable Range
1010,0.7937141824618696,0,Denied,True,Insufficient Loan Term Length | Business Establishment Risk Factor | Business Maturity Profile
1011,0.975238098535982,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1012,0.0372272832683044,0,Approved,False,
1013,0.0100028167093599,0,Approved,False,
1014,0.0130627249792483,0,Approved,False,
1015,0.1250398416297935,0,Approved,False,
1016,0.0047480123454539,0,Approved,False,
1017,0.0122224861860374,0,Approved,False,
1018,0.9528963387061624,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1019,0.5955971268121565,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1020,0.0184152582859131,0,Approved,False,
1021,0.0091489669924358,0,Approved,False,
1022,0.0128058716112518,0,Approved,False,
1023,0.031786168544398,0,Approved,False,
1024,0.0357472069989766,0,Approved,False,
1025,0.0277401991867198,0,Approved,False,
1026,0.0175581206496749,0,Approved,False,
1027,0.9768353115207968,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
1028,0.0324152900325478,0,Approved,False,
1029,0.0153048221635434,0,Approved,False,
1030,0.0054902718393747,0,Approved,False,
1031,0.0342035051707949,0,Approved,False,
1032,0.4603013526213431,1,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (California)
1033,0.0152002748009999,0,Approved,False,
1034,0.0121609865484029,0,Approved,False,
1035,0.0044219171303792,0,Approved,False,
1036,0.0072538690281638,0,Approved,False,
1037,0.0122086755239859,0,Approved,False,
1038,0.0803910910713126,0,Approved,False,
1039,0.0165823530023258,0,Approved,False,
1040,0.7114725071784657,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1041,0.0071407228770314,0,Approved,False,
1042,0.0155028712362219,0,Approved,False,
1043,0.009489985432871,0,Approved,False,
1044,0.9660997602558418,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
1045,0.1371347338286595,0,Approved,False,
1046,0.0016110299599902,0,Approved,False,
1047,0.0452547476086044,0,Approved,False,
1048,0.0096693205958308,0,Approved,False,
1049,0.0212346200831207,0,Approved,False,
1050,0.0408676153611401,0,Approved,False,
1051,0.9308283585793938,1,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (New Jersey) | Industry Sector Risk (Healthcare)
1052,0.9670359051901076,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1053,0.1746591301400362,0,Approved,False,
1054,0.0404014345720297,0,Approved,False,
1055,0.0069343986680181,0,Approved,False,
1056,0.986112217838192,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1057,0.0110155507157688,0,Approved,False,
1058,0.9368466070902738,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1059,0.0605802466078401,0,Approved,False,
1060,0.0194974297130559,0,Approved,False,
1061,0.0455101962738614,0,Approved,False,
1062,0.9194242331777018,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1063,0.0902108955457623,0,Approved,False,
1064,0.0058033710346727,0,Approved,False,
1065,0.1449167742766927,0,Approved,False,
1066,0.0146321213176409,0,Approved,False,
1067,0.0229348306833734,0,Approved,False,
1068,0.1617824319273384,0,Approved,False,
1069,0.0207624546968693,0,Approved,False,
1070,0.0384999275196595,0,Approved,False,
1071,0.036454846089527,0,Approved,False,
1072,0.0384973865039046,0,Approved,False,
1073,0.0102265176320853,0,Approved,False,
1074,0.0051206985031151,0,Approved,False,
1075,0.0415518816311593,0,Approved,False,
1076,0.974857701637887,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Florida)
1077,0.0179507016802883,0,Approved,False,
1078,0.4799646712279263,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Early-Stage Business Risk | Geographic Risk Factor (Florida)
1079,0.0313319942165956,0,Approved,False,
1080,0.6304686268751671,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Texas)
1081,0.2110684454844866,0,Approved,False,
1082,0.0110706891605717,0,Approved,False,
1083,0.0763074631854593,0,Approved,False,
1084,0.0525581084471399,0,Approved,False,
1085,0.005178232062586,0,Approved,False,
1086,0.7288093453697658,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Industry Sector Risk (Healthcare)
1087,0.0130135634969588,0,Approved,False,
1088,0.0178738140366778,0,Approved,False,
1089,0.0503472454645423,0,Approved,False,
1090,0.0535244040747762,0,Approved,False,
1091,0.1170266261425126,0,Approved,False,
1092,0.0231418566292544,0,Approved,False,
1093,0.6029319395779378,1,Denied,True,Insufficient SBA Guarantee Coverage | Business Establishment Risk Factor | Loan Amount Outside Acceptable Range
1094,0.8645309404921107,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
1095,0.0126516337111134,0,Approved,False,
1096,0.4804352757502833,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
1097,0.0895754167499235,0,Approved,False,
1098,0.0096368892763045,0,Approved,False,
1099,0.0137890325539949,0,Approved,False,
1100,0.0368312877119398,0,Approved,False,
1101,0.0375224582958374,0,Approved,False,
1102,0.2191238156850211,0,Approved,False,
1103,0.4258906548081957,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Early-Stage Business Risk | Business Maturity Profile
1104,0.0065963374756157,0,Approved,False,
1105,0.0008309512440841,0,Approved,False,
1106,0.0188577466055392,0,Approved,False,
1107,0.0452537662578414,0,Approved,False,
1108,0.2663039026218435,0,Approved,False,
1109,0.0247860582500691,0,Approved,False,
1110,0.013214861453738,0,Approved,False,
1111,0.9774826405885908,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1112,0.0085452224132439,0,Approved,False,
1113,0.0221343937076698,0,Approved,False,
1114,0.0132049864314098,0,Approved,False,
1115,0.0520725327791407,0,Approved,False,
1116,0.5914459216407486,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1117,0.9475610811428352,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1118,0.9245209961011124,0,Denied,True,Insufficient Loan Term Length | Business Maturity Profile | Geographic Risk Factor (California)
1119,0.9649230306521946,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
1120,0.1038978969115506,0,Approved,False,
1121,0.0605305822631366,0,Approved,False,
1122,0.0319322471036149,0,Approved,False,
1123,0.0129497312288681,0,Approved,False,
1124,0.0010854572102858,0,Approved,False,
1125,0.0489456958628903,0,Approved,False,
1126,0.5287952165333883,0,Denied,True,Insufficient Loan Term Length | Geographic Risk Factor (California) | Industry Sector Risk (Healthcare)
1127,0.0094049974701556,0,Approved,False,
1128,0.0325757572989979,0,Approved,False,
1129,0.084087316980776,0,Approved,False,
1130,0.0101316551912742,0,Approved,False,
1131,0.0297775143298033,0,Approved,False,
1132,0.0447278181028135,0,Approved,False,
1133,0.0137620125635343,0,Approved,False,
1134,0.6523918381566185,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
1135,0.0922791898217483,0,Approved,False,
1136,0.0031049261936997,0,Approved,False,
1137,0.0420018847023825,0,Approved,False,
1138,0.6332840092714782,0,Denied,True,Insufficient Loan Term Length | Industry Sector Risk (Healthcare) | Industry Sector Risk (Finance)
1139,0.0172334810885508,0,Approved,False,
1140,0.0202347962481116,0,Approved,False,
1141,0.118806199511614,0,Approved,False,
1142,0.9665638908169066,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1143,0.0043267400637469,0,Approved,False,
1144,0.1543876565465982,0,Approved,False,
1145,0.1088100096379574,0,Approved,False,
1146,0.0785766545927817,0,Approved,False,
1147,0.9868282222589212,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1148,0.0380210137314563,0,Approved,False,
1149,0.0289722009399911,0,Approved,False,
1150,0.6199040934733084,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
1151,0.9615840064507168,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
1152,0.0307323711517032,0,Approved,False,
1153,0.0046041021246457,0,Approved,False,
1154,0.0040495933624855,0,Approved,False,
1155,0.001889788522153,0,Approved,False,
1156,0.0008399438237818,0,Approved,False,
1157,0.0262890169553274,0,Approved,False,
1158,0.0286899775420579,0,Approved,False,
1159,0.8861942671328467,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Florida)
1160,0.0079395849310086,0,Approved,False,
1161,0.0534536927026547,0,Approved,False,
1162,0.0032610756658915,0,Approved,False,
1163,0.018833352102571,0,Approved,False,
1164,0.987112648223619,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
1165,0.0996533910911055,0,Approved,False,
1166,0.0025664894178699,0,Approved,False,
1167,0.4612306568205702,0,Approved - Unfavorable Terms,True,Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range | Business Establishment Risk Factor
1168,0.98896364443609,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (New York)
1169,0.5273625341681293,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
1170,0.9115888570718942,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Industry Sector Risk (Healthcare)
1171,0.0367752647705455,0,Approved,False,
1172,0.9801664527449572,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (New York)
1173,0.0521201485472377,0,Approved,False,
1174,0.713080086532248,0,Denied,True,Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range | Elevated Interest Rate Risk
1175,0.0093606375607051,0,Approved,False,
1176,0.0081921469824963,0,Approved,False,
1177,0.0735820593615607,0,Approved,False,
1178,0.0350866618084059,0,Approved,False,
1179,0.5011790247246048,0,Denied,True,Elevated Interest Rate Risk | Geographic Risk Factor (Florida) | Business Maturity Profile
1180,0.0681393594963688,0,Approved,False,
1181,0.0411403378745862,0,Approved,False,
1182,0.0251555394799863,0,Approved,False,
1183,0.5163640004371924,0,Denied,True,Insufficient Loan Term Length | Business Maturity Profile | Loan Amount Outside Acceptable Range
1184,0.0285845257957094,0,Approved,False,
1185,0.47532365203517,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Geographic Risk Factor (Florida) | Loan Amount Outside Acceptable Range
1186,0.943969099744565,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
1187,0.0531641888975923,0,Approved,False,
1188,0.0139054895272089,0,Approved,False,
1189,0.0715760726933746,0,Approved,False,
1190,0.0135251802946784,0,Approved,False,
1191,0.010977605191883,0,Approved,False,
1192,0.8153982390398733,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1193,0.0602482422174463,0,Approved,False,
1194,0.0397955144369306,0,Approved,False,
1195,0.2764494124858603,0,Approved,False,
1196,0.8479953391672114,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1197,0.6829345379268723,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1198,0.0831834197835862,0,Approved,False,
1199,0.8518604475904388,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1200,0.0258702380132695,0,Approved,False,
1201,0.4971422874887677,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
1202,0.0018954068628421,0,Approved,False,
1203,0.0872044712801218,0,Approved,False,
1204,0.1181877986726736,0,Approved,False,
1205,0.7777426100747427,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1206,0.2491014798875579,0,Approved,False,
1207,0.9880971513845908,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1208,0.0276120060831154,0,Approved,False,
1209,0.0119224836056544,0,Approved,False,
1210,0.0562063995128624,0,Approved,False,
1211,0.9910163867014672,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1212,0.3171543459298228,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1213,0.0019465928864102,0,Approved,False,
1214,0.9876978674873268,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Early-Stage Business Risk
1215,0.0677308224253059,0,Approved,False,
1216,0.4041115664473106,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Business Maturity Profile
1217,0.0251049014760261,0,Approved,False,
1218,0.0045318262378133,0,Approved,False,
1219,0.0672880344112659,0,Approved,False,
1220,0.0111917930117194,0,Approved,False,
1221,0.0954049455354382,0,Approved,False,
1222,0.9399477205521496,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Minnesota)
1223,0.0017076549704047,0,Approved,False,
1224,0.0104759079231218,0,Approved,False,
1225,0.0074923501001279,0,Approved,False,
1226,0.025688842650626,0,Approved,False,
1227,0.0255671492846404,0,Approved,False,
1228,0.0275764184858686,0,Approved,False,
1229,0.0618778325585671,0,Approved,False,
1230,0.1137839124679463,0,Approved,False,
1231,0.4642925030338463,1,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (Texas)
1232,0.0745800716084141,0,Approved,False,
1233,0.0539621376498434,0,Approved,False,
1234,0.0072177259675514,0,Approved,False,
1235,0.4535891048595321,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Geographic Risk Factor (New York)
1236,0.0065869859913961,0,Approved,False,
1237,0.0327633138971379,0,Approved,False,
1238,0.1485021465096823,0,Approved,False,
1239,0.0055006578652322,0,Approved,False,
1240,0.0239290463107755,0,Approved,False,
1241,0.0004576217181926,0,Approved,False,
1242,0.0345540512210261,0,Approved,False,
1243,0.8170237317218065,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1244,0.0029659150491008,0,Approved,False,
1245,0.0157365301926609,0,Approved,False,
1246,0.0058130773928874,0,Approved,False,
1247,0.2808029759271229,0,Approved,False,
1248,0.0173427210165512,0,Approved,False,
1249,0.0639088638667712,0,Approved,False,
1250,0.0071182026684002,0,Approved,False,
1251,0.0029508877913324,0,Approved,False,
1252,0.8443311632231654,1,Denied,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Industry Sector Risk (Healthcare)
1253,0.0120169151936586,0,Approved,False,
1254,0.1462855340179903,0,Approved,False,
1255,0.0321563933223714,0,Approved,False,
1256,0.0415518816311593,0,Approved,False,
1257,0.0035015259354168,0,Approved,False,
1258,0.1686176265240021,0,Approved,False,
1259,0.0743013524677646,0,Approved,False,
1260,0.0191282169029106,0,Approved,False,
1261,0.5273256455991024,1,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1262,0.9235053611088528,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (New York)
1263,0.0119751234512997,0,Approved,False,
1264,0.0657704761896164,0,Approved,False,
1265,0.0164421225075168,0,Approved,False,
1266,0.5467275145186042,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1267,0.9246643608176398,0,Denied,True,Insufficient Loan Term Length | Industry Sector Risk (Healthcare) | Geographic Risk Factor (Wisconsin)
1268,0.0324150140066161,0,Approved,False,
1269,0.0030935860694701,0,Approved,False,
1270,0.1209563494015501,0,Approved,False,
1271,0.3456510735748279,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Geographic Risk Factor (Florida) | Early-Stage Business Risk
1272,0.3556750346501719,0,Approved - Unfavorable Terms,True,Insufficient Loan Term Length | Business Maturity Profile | Industry Sector Risk (Healthcare)
1273,0.1085669235265057,0,Approved,False,
1274,0.0020572263000574,0,Approved,False,
1275,0.975472303641956,1,Denied,True,Insufficient Loan Term Length | Loan Amount Outside Acceptable Range | Industry Sector Risk (Healthcare)
1276,0.3703607348823236,0,Approved - Unfavorable Terms,True,Geographic Risk Factor (Florida) | Elevated Interest Rate Risk | Industry Sector Risk (Healthcare)
1277,0.6691090999225745,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Establishment Risk Factor
1278,0.3320723365991932,0,Approved - Unfavorable Terms,True,Elevated Interest Rate Risk | Geographic Risk Factor (New York) | Business Establishment Risk Factor
1279,0.0210580230402631,0,Approved,False,
1280,0.0315735444187131,0,Approved,False,
1281,0.0026523024647515,0,Approved,False,
1282,0.0202889834268039,0,Approved,False,
1283,0.047051233575854,0,Approved,False,
1284,0.8401882652777712,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1285,0.9894660623426076,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Business Maturity Profile
1286,0.0152039095408511,0,Approved,False,
1287,0.128376447133383,0,Approved,False,
1288,0.8269659495487917,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Insufficient SBA Guarantee Coverage
1289,0.0503887050045891,0,Approved,False,
1290,0.1369255930828193,0,Approved,False,
1291,0.0097451600184541,0,Approved,False,
1292,0.0144945105641078,0,Approved,False,
1293,0.0720806704467427,0,Approved,False,
1294,0.0061384234577339,0,Approved,False,
1295,0.0128360051776703,0,Approved,False,
1296,0.0419297358667937,0,Approved,False,
1297,0.0127004667491612,0,Approved,False,
1298,0.0513750641427368,0,Approved,False,
1299,0.0133239563023296,0,Approved,False,
1300,0.0441311407480538,0,Approved,False,
1301,0.071387845969819,0,Approved,False,
1302,0.1035661007856614,0,Approved,False,
1303,0.0645866931323226,0,Approved,False,
1304,0.2091212938121309,0,Approved,False,
1305,0.0066959459656959,0,Approved,False,
1306,0.6990187898649569,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Loan Amount Outside Acceptable Range
1307,0.0759250637818836,0,Approved,False,
1308,0.0556076672399757,0,Approved,False,
1309,0.8670814590688064,0,Denied,True,Insufficient Loan Term Length | Insufficient SBA Guarantee Coverage | Elevated Interest Rate Risk
1310,0.0255584250862654,0,Approved,False,
1311,0.1895043458982406,0,Approved,False,
1312,0.0232245653476116,0,Approved,False,
1313,0.0185104605369211,0,Approved,False,
1314,0.0304606343485061,0,Approved,False,
1315,0.0166847541268161,0,Approved,False,
1316,0.0584810802530506,0,Approved,False,
1317,0.13842466150477,0,Approved,False,
1318,0.0324850198078222,0,Approved,False,
1319,0.0061517759409762,0,Approved,False,
1320,0.025473028531995,0,Approved,False,
1321,0.0056742547173327,0,Approved,False,
1322,0.9794847593067436,0,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Insufficient SBA Guarantee Coverage
1323,0.027933552735924,0,Approved,False,
1324,0.969904083501324,1,Denied,True,Insufficient Loan Term Length | Elevated Interest Rate Risk | Geographic Risk Factor (Texas)
1325,0.0185353199646373,0,Approved,False,
